class_label,topic,author_target,text,prompt_used,meta_tone,meta_constraint,model_used
class_2,The Curse of Ancestry,AI_Generic,"The concept of an ancestral curse extends beyond supernatural folklore, representing the tangible and intangible burdens passed down through generations. It manifests biologically through genetic predispositions to illness, and socio-economically through inherited debt, poverty, or a tarnished family reputation that limits opportunity. Psychologically, it encompasses the perpetuation of trauma, dysfunctional family dynamics, and behavioral patterns that individuals unconsciously adopt. This inheritance is not a malevolent spell but rather the cumulative weight of history, biology, and environment. An individual's life path can be significantly influenced by these pre-existing conditions, creating challenges and limitations that originate long before their own existence. The ""curse,"" therefore, lies in the profound difficulty of overcoming a legacy that was neither chosen nor earned, forcing one to contend with the ghosts of a past they never lived.","Write a paragraph about 'The Curse of Ancestry'.
Instructions: Tone: Neutral. Keep it between 100-200 words.
Output only the text.",Neutral,,gemini-pro-latest
class_2,Vengeance from the Past,AI_Generic,"Vengeance from the past is a narrative construct wherein historical events act as the catalyst for present-day conflict. This theme is centered on an old transgression—a betrayal, a crime, or a profound injustice—that was never fully resolved. Long after the initial event has faded from common memory, an agent of retribution emerges, driven by this legacy of grievance. The target of this vengeance may be the original perpetrator or, just as frequently, their descendants, who are often unaware of the debt they have inherited. The dynamic explores the enduring power of history and the principle that past actions can generate severe future consequences. It demonstrates how unresolved conflicts can lie dormant for years or even generations before resurfacing with disruptive force, often trapping characters in a cycle of retaliation that predates their own existence.","Write a paragraph about 'Vengeance from the Past'.
Instructions: Tone: Neutral. Keep it between 100-200 words.
Output only the text.",Neutral,,gemini-pro-latest
class_2,Domestic Tragedy,AI_Generic,"Domestic tragedy is a dramatic genre that centers on the lives and tribulations of ordinary, middle-class or lower-class protagonists, rather than the kings, nobles, and mythological figures of classical tragedy. Emerging prominently in Renaissance England, this form shifted the focus from the downfall of public figures and the fate of nations to the conflicts within the private, domestic sphere. The tragic circumstances typically arise from personal matters such as marital infidelity, financial ruin, familial betrayal, or other common human failings. By grounding its narrative in a recognizable, everyday world, domestic tragedy aims to evoke a powerful and relatable sense of pathos in its audience. Its core strength lies in demonstrating that profound and devastating loss is not exclusive to the great and powerful, but can emerge from the seemingly mundane pressures and moral compromises of common life, making the resulting downfall both intimate and unsettling.","Write a paragraph about 'Domestic Tragedy'.
Instructions: Tone: Neutral. Keep it between 100-200 words.
Output only the text.",Neutral,,gemini-pro-latest
class_2,The Deception of Appearances,AI_Generic,"The deception of appearances refers to the frequent discrepancy between external presentation and underlying reality. This phenomenon stems from the human tendency to form rapid judgments based on readily available visual cues, often overlooking more complex or hidden truths. In social contexts, an individual's demeanor or attire may create a misleading impression of their character, wealth, or emotional state. Similarly, in the natural world, vibrant colors can signal danger rather than safety, and effective camouflage can conceal a predator in plain sight. This reliance on surface-level information can lead to flawed assumptions and a superficial understanding of the world. Consequently, a more accurate perception often requires a deliberate effort to look beyond the initial facade and engage in deeper, more critical analysis to discern the true nature of a person, object, or situation.","Write a paragraph about 'The Deception of Appearances'.
Instructions: Tone: Neutral. Keep it between 100-200 words.
Output only the text.",Neutral,,gemini-pro-latest
class_2,The Science of Deduction,AI_Generic,"The Science of Deduction is a rigorous mental discipline, a systematic art of arriving at truth through reason. It begins not with grand theories, but with meticulous, almost microscopic observation. Every detail, from the fraying of a cuff to the specific type of mud caked on a shoe, is a crucial piece of data for the astute observer. These isolated facts are then woven together through chains of logical inference, each link tested and secured against fallacy. This process is supported by a vast and eclectic store of specialized knowledge, which provides the necessary context to interpret the evidence correctly. The final, critical step involves the elimination of every impossibility. Once all alternative explanations are logically discarded, whatever remains, no matter how improbable it may initially seem, must be the undeniable truth. It is a method that transforms the world into a text, where every minute particular can be read to reveal a hidden narrative.","Write a paragraph about 'The Science of Deduction'.
Instructions: Tone: Descriptive. Keep it between 100-200 words.
Output only the text.",Descriptive,,gemini-pro-latest
class_2,The Curse of Ancestry,AI_Generic,"The concept of an ancestral curse extends beyond supernatural hexes to encompass a range of inherited burdens. Genetically, it can manifest as a predisposition to certain illnesses or conditions, creating a biological blueprint passed through generations. Psychologically, it represents the transmission of unresolved trauma, destructive behavioral patterns, or the immense weight of a family's reputation, be it infamous or overwhelmingly prestigious. An individual may find their life's trajectory and sense of self influenced by the actions and circumstances of forebears they never knew. This inheritance creates a complex dynamic between perceived fate and personal autonomy, where identity is often forged in a struggle against, or in reconciliation with, a legacy that was not chosen. Ultimately, the 'curse' is the inescapable influence of the past, a framework of history and biology within which a person must navigate their own existence.","Write a paragraph about 'The Curse of Ancestry'.
Instructions: Tone: Neutral. Keep it between 100-200 words.
Output only the text.",Neutral,,gemini-pro-latest
class_2,Vengeance from the Past,AI_Generic,"Vengeance from the past is a narrative construct centered on the principle that historical actions have present-day consequences. It operates on the idea that a past injustice, whether a personal betrayal, a forgotten crime, or a collective wrong, does not dissolve with time but lies dormant. This latent conflict resurfaces when an individual or group, acting as an agent of that history, seeks to balance the scales. The resulting retribution is not an act of spontaneous anger but rather the culmination of long-held resentment, meticulous planning, or a newly discovered truth. For the target, who has often moved on or believes the past is securely buried, this reckoning represents an unavoidable collision with events they thought were concluded. Ultimately, the theme explores the enduring power of memory and the notion that the past is never truly over, capable of reasserting its influence in powerful and disruptive ways.","Write a paragraph about 'Vengeance from the Past'.
Instructions: Tone: Neutral. Keep it between 100-200 words.
Output only the text.",Neutral,,gemini-pro-latest
class_2,Domestic Tragedy,AI_Generic,"Domestic tragedy is a dramatic genre that focuses on the tragic circumstances of ordinary, middle-class or lower-class protagonists, rather than figures of high social standing like kings or nobles. This form gained prominence in Renaissance England during the late 16th and 17th centuries, marking a significant departure from the conventions of classical tragedy. The settings are typically private and familiar—the home—and the plots revolve around personal conflicts such as marital infidelity, financial ruin, and crime within the family. By shifting the focus from the state to the household, domestic tragedy posits that profound tragic potential exists in the everyday lives of common people. It examines the devastating consequences of personal moral failings, societal pressures, and flawed judgment within a confined, relatable environment. The genre's influence is enduring, laying the groundwork for later forms of realism and modern drama that continue to explore the tragic dimensions of private life.","Write a paragraph about 'Domestic Tragedy'.
Instructions: Tone: Neutral. Keep it between 100-200 words.
Output only the text.",Neutral,,gemini-pro-latest
class_2,The Deception of Appearances,AI_Generic,"The deception of appearances is a fundamental concept illustrating the frequent disparity between external presentation and internal reality. This phenomenon is not limited to human interaction, where a placid demeanor might mask turmoil, but extends to objects, institutions, and situations. A polished exterior can conceal structural weaknesses, and an opportunity that seems straightforward may be fraught with hidden complexities. Such misinterpretations often arise from a reliance on cognitive shortcuts and initial perceptions, which prioritize superficial attributes over substantive qualities. In many cases, appearances are also intentionally curated to project a desired image, creating a deliberate facade that obscures the truth. Consequently, a thorough and critical assessment is often necessary to penetrate this surface-level veneer and apprehend a more accurate understanding of the subject at hand.","Write a paragraph about 'The Deception of Appearances'.
Instructions: Tone: Neutral. Keep it between 100-200 words.
Output only the text.",Neutral,,gemini-pro-latest
class_2,The Science of Deduction,AI_Generic,"The Science of Deduction is a meticulous and systematic art, elevating keen observation to its highest form. It begins not with grand theories, but with the gathering of seemingly insignificant details—the faint scuff on a shoe, a lingering scent of a particular tobacco, or the unique composition of mud on a trouser cuff. Each of these fragments is a data point, which is then cross-referenced against a vast and specialized repository of knowledge. From this foundation, a chain of inference is painstakingly constructed, linking cause and effect with rigorous logic. The process involves systematically eliminating impossible scenarios, no matter how plausible they first appear, until only one explanation can stand. What remains, however improbable, is the singular, unvarnished truth—a complete narrative reconstructed from the quiet evidence that the ordinary eye overlooks.","Write a paragraph about 'The Science of Deduction'.
Instructions: Tone: Descriptive. Keep it between 100-200 words.
Output only the text.",Descriptive,,gemini-pro-latest
class_2,The Curse of Ancestry,AI_Generic,"The curse of ancestry is not one of witches and whispered hexes, but of blood and bone. It lives in the faint reflection of a great-grandmother's sorrowful eyes staring back from the mirror, a melancholy you were born with but never earned. It is the chilling echo of a forgotten name in the timber-groan of the family home, a place where dusty portraits chart your future by mapping the past. Every quick surge of temper, every inexplicable sadness, feels like a borrowed emotion, a thread of someone else’s life woven inextricably into your own. You become a vessel for their unresolved histories, a walking ghost story where your own chapter feels pre-written. The weight of it is a constant, invisible mantle, a legacy not of wealth or title, but of chains forged by generations you never knew, yet whose lives you are condemned to repeat.","Write a paragraph about 'The Curse of Ancestry'.
Instructions: Tone: Descriptive. Keep it between 100-200 words.
Output only the text.",Descriptive,,gemini-pro-latest
class_2,Vengeance from the Past,AI_Generic,"Vengeance from the past is a form of retribution enacted long after the initial transgression occurred. This delayed retaliation is often fueled by a grievance that has been allowed to fester over years, or even generations, transforming an old wound into a calculated objective. For the target, the act of vengeance can appear sudden and disconnected from present reality, as they may have long forgotten the original offense or deemed it insignificant. Unlike spontaneous acts of anger, this form of revenge is typically characterized by careful planning and a deep-seated conviction that time has not diminished the need for justice or payback. Ultimately, it serves as a powerful illustration of how unresolved conflicts and historical injustices can resurface, demonstrating that the consequences of one's actions may remain dormant but not necessarily extinguished.","Write a paragraph about 'Vengeance from the Past'.
Instructions: Tone: Neutral. Keep it between 100-200 words.
Output only the text.",Neutral,,gemini-pro-latest
class_2,Domestic Tragedy,AI_Generic,"Domestic tragedy is a dramatic genre that focuses on the tragic downfall of ordinary, middle-class protagonists, departing from classical traditions which centered on nobles, royalty, and figures of high stature. The setting is typically the private, domestic sphere—the home—and the central conflict arises from personal relationships, family disputes, financial pressures, and social anxieties rather than matters of state. This form gained prominence in the 18th century and was later perfected by modern playwrights like Henrik Ibsen, August Strindberg, and Arthur Miller. By grounding the narrative in the mundane struggles of everyday life, these plays make the tragic experience more relatable and intimate for the audience. The profound suffering and moral collapse of a character like Willy Loman in *Death of a Salesman* demonstrates that the potential for tragedy is not exclusive to the powerful, but exists within the microcosm of the family and the pressures of contemporary society.","Write a paragraph about 'Domestic Tragedy'.
Instructions: Tone: Informative. Keep it between 100-200 words.
Output only the text.",Informative,,gemini-pro-latest
class_2,The Deception of Appearances,AI_Generic,"The deception of appearances is a fundamental concept suggesting that external presentation is often an unreliable indicator of underlying reality. This principle applies not only to individuals, whose outward demeanor can mask complex internal states, but also to objects and situations where a polished surface may conceal critical flaws. Human perception has a natural tendency to form quick judgments based on accessible visual cues, leading to assumptions about character, value, or stability. A confident posture might be mistaken for competence, or an aesthetically pleasing design might obscure poor functionality. Consequently, a reliance on the superficial can lead to significant misinterpretations and flawed decision-making. True understanding often requires a more deliberate and critical examination that ventures beyond the initial impression, acknowledging that the visible facade and the essential nature of a thing are not always aligned.","Write a paragraph about 'The Deception of Appearances'.
Instructions: Tone: Neutral. Keep it between 100-200 words.
Output only the text.",Neutral,,gemini-pro-latest
class_2,The Science of Deduction,AI_Generic,"The Science of Deduction is a methodical process of reasoning that aims to reach a logically certain conclusion by working from the general to the specific. It begins with one or more established premises or universal principles that are accepted as true. From these foundational statements, specific conclusions are logically inferred. This discipline relies fundamentally on acute observation to gather all relevant facts, no matter how seemingly insignificant. The collected data is then subjected to rigorous analysis to identify patterns, inconsistencies, and connections. A central tenet, famously articulated in fiction, involves eliminating all impossible explanations, so that the one that remains, however improbable, must be the truth. At its core, the practice requires a vast base of knowledge, an unbiased mind, and the ability to synthesize disparate pieces of information into a coherent and verifiable whole. It is not merely intuition but a structured application of logic to observed phenomena.","Write a paragraph about 'The Science of Deduction'.
Instructions: Tone: Neutral. Keep it between 100-200 words.
Output only the text.",Neutral,,gemini-pro-latest
class_2,The Curse of Ancestry,AI_Generic,"The concept of 'The Curse of Ancestry' refers to the inherited burdens, both tangible and intangible, that are passed down through generations. This extends beyond simple genetic predispositions for physical or mental health conditions, encompassing a complex web of psychological and socioeconomic factors. It can manifest as cyclical trauma, where unresolved pain and maladaptive coping mechanisms are unconsciously transmitted, or as the weight of a family's historical reputation and societal standing. Individuals may find their opportunities, belief systems, and emotional landscapes shaped by these inherited scripts, often struggling against patterns they did not create. Ultimately, this 'curse' is not a malevolent force but a profound acknowledgment of how the unexamined lives and unresolved issues of our predecessors continue to exert a powerful influence, creating challenges that each new generation must confront and navigate.","Write a paragraph about 'The Curse of Ancestry'.
Instructions: Tone: Neutral. Keep it between 100-200 words.
Output only the text.",Neutral,,gemini-pro-latest
class_2,Vengeance from the Past,AI_Generic,"Vengeance from the past is a form of retribution for historical wrongs, where the consequences of an action are delayed, sometimes by decades or even generations. It stems from a grievance, often a deep-seated injustice or betrayal, that was never resolved at the time of its occurrence. The catalyst for such vengeance is the re-emergence of this unresolved conflict, motivating an individual or group—perhaps a direct victim, a descendant, or an inheritor of the cause—to seek a form of balancing the scales. For the target of this retribution, the original event may be a distant memory or entirely forgotten, making the sudden arrival of consequences seem disconnected from their present life. Ultimately, this phenomenon illustrates how unresolved history can lie dormant rather than disappear, possessing the potential to resurface and demand an accounting long after the initial events have concluded.","Write a paragraph about 'Vengeance from the Past'.
Instructions: Tone: Neutral. Keep it between 100-200 words.
Output only the text.",Neutral,,gemini-pro-latest
class_2,Domestic Tragedy,AI_Generic,"Domestic tragedy strips away the grandeur of classical drama, finding its stage not in palaces or battlefields, but within the claustrophobic confines of the home. Its protagonists are not kings or nobles, but ordinary, middle-class individuals whose lives unravel through relatable pressures of debt, marital infidelity, and moral compromise. The drama unfolds in the familiar spaces of kitchens and bedrooms, where quiet resentments fester into catastrophic betrayals. The atmosphere is intensely personal and often suffocating, as the seemingly secure walls of the household become a prison for escalating private turmoil. This genre powerfully illustrates that the most devastating conflicts are not matters of state, but the slow, intimate erosion of a family, culminating in a bleak and poignant ruin that feels terrifyingly close to real life. The tragedy lies in its very ordinariness, a stark reminder of the profound sorrow that can bloom behind any closed door.","Write a paragraph about 'Domestic Tragedy'.
Instructions: Tone: Descriptive. Keep it between 100-200 words.
Output only the text.",Descriptive,,gemini-pro-latest
class_2,The Deception of Appearances,AI_Generic,"The world often wears a meticulously crafted mask, a surface polished to a deceptive gleam. Like the unblemished skin of a still pond, it can reflect a perfect, cloud-dusted sky, yet just beneath this serene mirror lies a tangled, sunless world of silt and shadow. Unseen currents tug at what is hidden, and ancient things decay in the quiet dark. So too does a practiced smile conceal a heart of splintered glass, and a confident voice may tremble on the edge of an unspoken fear. We are presented with a curated veneer, a gilded frame around an unknown picture, for the truest realities are seldom what they seem. They reside not in the superficial shine that catches the eye, but in the complex, concealed depths that a casual glance will always miss.","Write a paragraph about 'The Deception of Appearances'.
Instructions: Tone: Descriptive. Keep it between 100-200 words.
Output only the text.",Descriptive,,gemini-pro-latest
class_2,The Science of Deduction,AI_Generic,"The Science of Deduction is a rigorous intellectual discipline, an art form that transforms keen observation into undeniable truth. It begins with the fundamental act of seeing, not merely looking, at the world—discerning the significance in a fleck of mud, a frayed cuff, or the faint scent of a particular perfume. These seemingly trivial details are then filtered through a vast and meticulously organized repository of specialized knowledge, a mental attic where every fact has its place. From this foundation, a chain of inference is forged, where each link is tested by unwavering logic. Possibilities are systematically examined and eliminated until only one, however improbable, remains. It is a systematic method for peeling back the layers of the mundane to reveal the intricate narrative hidden just beneath the surface, turning a chaotic collection of facts into a coherent and compelling conclusion.","Write a paragraph about 'The Science of Deduction'.
Instructions: Tone: Descriptive. Keep it between 100-200 words.
Output only the text.",Descriptive,,gemini-pro-latest
class_2,The Curse of Ancestry,AI_Generic,"The ""Curse of Ancestry"" refers to the negative biological, psychological, and social legacies passed down through generations. Far from a supernatural hex, this concept describes the tangible burdens of inheritance, such as genetic predispositions to chronic illnesses, mental health disorders, or addiction. It also encompasses the powerful influence of intergenerational trauma, where the unresolved pain and dysfunctional coping mechanisms of forebears are transmitted to their descendants, perpetuating cycles of abuse, poverty, or emotional instability. These inherited factors can create a challenging foundation, profoundly shaping an individual's health, opportunities, and worldview from birth. The weight of this lineage often feels like an inescapable force, as individuals may find themselves battling struggles that did not originate with them but are a direct result of their family's unresolved history. Understanding this ""curse"" is recognizing that we are not blank slates, but are deeply intertwined with the vulnerabilities and narratives of those who came before us.","Write a paragraph about 'The Curse of Ancestry'.
Instructions: Tone: Informative. Keep it between 100-200 words.
Output only the text.",Informative,,gemini-pro-latest
class_2,Vengeance from the Past,AI_Generic,"The concept of 'Vengeance from the Past' explores the re-emergence of long-dormant conflicts, driven by a desire for retribution. It centers on an individual or group seeking to settle a grievance that occurred, and was often left unresolved, in a distant time. The passage of time is a critical component, creating a dynamic where the original perpetrator may have moved on or forgotten the transgression, while the aggrieved party has allowed the memory to shape their motivations. The catalyst for this retribution can vary, from a chance encounter to the discovery of new information that reopens old wounds. This narrative structure highlights the inescapable nature of past actions, demonstrating how unresolved injustices can resurface with significant force. Ultimately, it serves as a powerful reminder that history, both personal and collective, possesses a persistent influence on the present, and that consequences are not always immediate.","Write a paragraph about 'Vengeance from the Past'.
Instructions: Tone: Neutral. Keep it between 100-200 words.
Output only the text.",Neutral,,gemini-pro-latest
class_2,Domestic Tragedy,AI_Generic,"Domestic tragedy subverts the grand scale of classical drama, relocating the stage of human suffering from the courts of kings to the confines of the ordinary home. Its protagonists are not figures of noble birth but relatable middle-class individuals whose fatal flaws are rooted in common anxieties like financial hardship, marital jealousy, or social ambition. The world of the play is deliberately intimate, often claustrophobic, where the four walls of a house become a pressure cooker for simmering resentments and devastating choices. The central conflict unfolds not on a battlefield but across a dinner table or within a private bedchamber, transforming mundane disagreements into the catalysts for catastrophic downfall. This shift in focus creates a uniquely poignant and accessible form of tragedy, where the profound sorrow stems from the chilling recognition that such ruin could befall anyone, making the characters' ultimate demise all the more resonant and unsettling.","Write a paragraph about 'Domestic Tragedy'.
Instructions: Tone: Descriptive. Keep it between 100-200 words.
Output only the text.",Descriptive,,gemini-pro-latest
class_2,The Deception of Appearances,AI_Generic,"The deception of appearances is a fundamental cognitive phenomenon where an entity's external presentation is an unreliable indicator of its true nature or value. This common error in judgment is rooted in our brain's reliance on mental shortcuts, or heuristics, to quickly assess people and situations. A primary example is the ""halo effect,"" a cognitive bias where an initial positive impression, such as physical attractiveness, leads us to inaccurately assume other positive traits like intelligence or integrity. This principle is not limited to social perception; it influences our assessment of everything from the perceived quality of a product based on its packaging to the credibility of an argument based on the speaker's confidence. Relying solely on these superficial cues can lead to significant misjudgments, fostering prejudice and preventing a more accurate, nuanced understanding of reality. Therefore, critical analysis beyond the surface is essential for sound decision-making and forming valid conclusions.","Write a paragraph about 'The Deception of Appearances'.
Instructions: Tone: Informative. Keep it between 100-200 words.
Output only the text.",Informative,,gemini-pro-latest
class_2,The Science of Deduction,AI_Generic,"The Science of Deduction is a systematic method of reasoning that aims to arrive at a specific, certain conclusion by analyzing general principles and observed evidence. Central to this discipline is the practice of meticulous, unbiased observation, where one gathers all available data, paying close attention to details that might otherwise seem insignificant. From this foundation of facts, logical inferences are drawn to connect disparate pieces of information and construct a coherent explanation. A key component of the method involves the systematic elimination of impossibilities; by discarding theories that contradict the established evidence, the practitioner narrows the field of potential solutions. Ultimately, the process seeks to isolate the single remaining explanation, which, however improbable it may initially appear, must be the correct one. This analytical framework requires not only a comprehensive knowledge base but also a mind trained to recognize patterns, understand causality, and avoid emotional or preconceived judgments.","Write a paragraph about 'The Science of Deduction'.
Instructions: Tone: Neutral. Keep it between 100-200 words.
Output only the text.",Neutral,,gemini-pro-latest
class_2,The Curse of Ancestry,AI_Generic,"The concept of an ancestral curse extends beyond supernatural folklore to describe the tangible and intangible burdens passed down through generations. On a biological level, this can manifest as genetic predispositions to chronic illnesses or psychological conditions, a direct and often unavoidable legacy. However, the ‘curse’ also encompasses the psychological weight of familial history, including unresolved trauma, learned dysfunctional behaviors, and the societal expectations or stigmas attached to a family name. These inherited frameworks—whether genetic, social, or emotional—can create a challenging narrative for an individual's life. The central conflict of this phenomenon thus lies in the tension between the powerful influence of lineage and a person's capacity to forge a separate identity, free from the shadows of the past.","Write a paragraph about 'The Curse of Ancestry'.
Instructions: Tone: Neutral. Keep it between 100-200 words.
Output only the text.",Neutral,,gemini-pro-latest
class_2,Vengeance from the Past,AI_Generic,"Vengeance from the past is a potent narrative trope that explores the long-term consequences of unresolved conflict. This theme centers on an individual or group seeking retribution for a grievance, betrayal, or injustice that occurred years, or even generations, prior. The driving force is typically a deep-seated sense of wrong that has festered over time, transforming into an all-consuming quest for payback. As a plot device, it is incredibly effective at unearthing buried secrets and forcing protagonists to confront a history they believed was behind them. The antagonist, fueled by this historical wrong, often operates in a morally gray area, challenging the audience to question where true justice lies. Ultimately, such narratives frequently serve as a cautionary tale, illustrating how the pursuit of revenge can be a destructive cycle that consumes the avenger just as much as the target, proving that the past is never truly buried.","Write a paragraph about 'Vengeance from the Past'.
Instructions: Tone: Informative. Keep it between 100-200 words.
Output only the text.",Informative,,gemini-pro-latest
class_2,Domestic Tragedy,AI_Generic,"Domestic tragedy is a genre of drama in which the tragic protagonists are ordinary, middle-class or lower-class individuals, rather than the royalty and nobility typical of classical tragedy. Emerging prominently in late sixteenth and early seventeenth-century England, these plays shift the dramatic focus from the state and public affairs to the private sphere of the home. The plots revolve around personal and familial conflicts, such as marital infidelity, financial hardship, and violence within the household, with notable examples including the anonymous play *Arden of Faversham*. Often written in prose to enhance a sense of realism, domestic tragedies aim to evoke pathos by presenting relatable characters facing devastating circumstances. This focus on the everyday served to demonstrate that tragic downfall was not exclusive to the powerful, often carrying a strong moral or didactic message for its contemporary audience.","Write a paragraph about 'Domestic Tragedy'.
Instructions: Tone: Neutral. Keep it between 100-200 words.
Output only the text.",Neutral,,gemini-pro-latest
class_2,The Deception of Appearances,AI_Generic,"The deception of appearances is the principle that the external presentation of a person, object, or situation is often an unreliable indicator of its true underlying nature. This phenomenon is extensively explored in psychology, where cognitive biases like the halo effect cause individuals to form broad judgments based on a single, often physical, attribute. First impressions, heavily reliant on visual cues, can create lasting but frequently inaccurate conclusions about character, competence, or value. This concept is also a fundamental tool for survival in the natural world, demonstrated through camouflage that conceals predators or mimicry where a harmless species adopts the warning coloration of a dangerous one. In social contexts, appearances are often intentionally curated to project a specific image, from a polished online persona masking personal difficulties to material possessions that suggest a level of success that may not exist. Ultimately, the concept serves as a crucial reminder to practice critical thinking and look beyond superficial information to grasp a more complex reality.","Write a paragraph about 'The Deception of Appearances'.
Instructions: Tone: Informative. Keep it between 100-200 words.
Output only the text.",Informative,,gemini-pro-latest
class_2,The Science of Deduction,AI_Generic,"The Science of Deduction is a meticulous art form, a systematic method for unraveling truth from a tangled web of observations. It begins not with grand theories, but with the focused gathering of minute, often overlooked details—the scuff on a boot, the faint scent of a particular perfume, or the specific type of mud on a trouser cuff. Each observation is a single data point, meaningless in isolation but potent when connected to others through rigorous logic. This process requires a vast, encyclopedic knowledge base to give context to the clues, allowing the practitioner to build chains of reasoning. By systematically eliminating impossibilities, the deducer works backward from effect to cause, peeling away layers of misdirection and assumption. What remains, however improbable it may first appear, is the singular, inevitable truth, a complete narrative constructed from a foundation of seemingly insignificant facts.","Write a paragraph about 'The Science of Deduction'.
Instructions: Tone: Descriptive. Keep it between 100-200 words.
Output only the text.",Descriptive,,gemini-pro-latest
class_2,The Curse of Ancestry,AI_Generic,"The ""Curse of Ancestry"" is a concept that describes the tangible and intangible burdens inherited from previous generations, rather than a supernatural phenomenon. This inheritance can manifest biologically through genetic predispositions to chronic illnesses, mental health disorders, or addiction, as well as through epigenetic changes caused by ancestral stress and trauma. Psychologically, it refers to intergenerational trauma, where patterns of abuse, dysfunctional behaviors, and unhealthy coping mechanisms are passed down, creating cycles that are difficult to break. Socioeconomically, this legacy can include inherited debt, a lack of resources and opportunity, or the societal stigma attached to a family's history. This ""curse"" is therefore not a matter of fate but a recognition of the complex legacy of health, behavior, and circumstance that shapes an individual's life, often creating significant challenges that were not of their own making.","Write a paragraph about 'The Curse of Ancestry'.
Instructions: Tone: Informative. Keep it between 100-200 words.
Output only the text.",Informative,,gemini-pro-latest
class_2,Vengeance from the Past,AI_Generic,"The past does not rest quietly; it festers in the forgotten corners of memory, waiting for its moment to rise. Vengeance from the past is not a sudden storm but a slow, creeping fog that chills the bones and obscures the present. It begins as a whisper on the wind, a fleeting shadow in the periphery, the uncanny feeling of being watched by ghosts of one's own making. Old sins cast long, distorted silhouettes that dance on the walls of a once-peaceful home, turning familiar spaces into haunting reminders of a debt left unpaid. The laughter of loved ones sounds hollow, and every ticking clock becomes a countdown to an inevitable reckoning. It is a patient, inexorable force, a specter woven from regret and consequence, returning to claim its final, chilling due from a life built on a foundation of buried truths.","Write a paragraph about 'Vengeance from the Past'.
Instructions: Tone: Descriptive. Keep it between 100-200 words.
Output only the text.",Descriptive,,gemini-pro-latest
class_2,Domestic Tragedy,AI_Generic,"Domestic tragedy is a dramatic genre that centers on the lives and tribulations of ordinary, middle-class or lower-class protagonists, rather than figures of high social standing like kings or nobles. In contrast to classical tragedy, which often deals with fate and the affairs of state, the conflicts in domestic tragedy arise from the private sphere: the home. The sources of tragic action are typically personal, stemming from marital strife, financial hardship, moral transgressions, or societal pressures that impact the family unit. The downfall of the protagonist is thus a direct result of these familiar, everyday circumstances. This genre first gained prominence in Renaissance England with plays like *Arden of Faversham* and was later redefined in the modern era by playwrights such as Henrik Ibsen and Arthur Miller, whose works like *Death of a Salesman* explore the tragic potential inherent in the common person's life.","Write a paragraph about 'Domestic Tragedy'.
Instructions: Tone: Neutral. Keep it between 100-200 words.
Output only the text.",Neutral,,gemini-pro-latest
class_2,The Deception of Appearances,AI_Generic,"The deception of appearances is a fundamental aspect of perception, highlighting the frequent disconnect between an external presentation and its underlying reality. Human cognition often relies on superficial cues as shortcuts to make rapid judgments about people, objects, and situations. A polished exterior, an articulate manner, or an aesthetic design can create an immediate impression of value, competence, or quality. However, these surface-level assessments can be profoundly misleading. A confident demeanor may conceal deep insecurity, a seemingly simple problem can possess hidden complexities, and a visually appealing product might lack functional integrity. This phenomenon underscores the principle that true understanding often requires a more thorough investigation that moves beyond initial sensory data. Relying solely on appearances can lead to significant misinterpretations, demonstrating that what is immediately visible is not always a reliable indicator of substance or truth.","Write a paragraph about 'The Deception of Appearances'.
Instructions: Tone: Neutral. Keep it between 100-200 words.
Output only the text.",Neutral,,gemini-pro-latest
class_2,The Science of Deduction,AI_Generic,"The Science of Deduction is a methodical process of reasoning that aims to reach a specific, logical conclusion by starting from general principles or established facts. Its foundation lies in meticulous and comprehensive observation, where the practitioner gathers data by noticing details that others might overlook. These observations are then analyzed against a vast and diverse knowledge base, allowing for the formation of initial hypotheses. The core of the method involves applying known truths to the specific situation, systematically eliminating possibilities that are contradictory or impossible. Through this rigorous process of elimination, the field of potential explanations is narrowed until only one viable conclusion remains. This approach is not based on intuition or guesswork but is a disciplined intellectual framework designed to move from a state of uncertainty to a verifiable truth by linking a chain of logical inferences.","Write a paragraph about 'The Science of Deduction'.
Instructions: Tone: Neutral. Keep it between 100-200 words.
Output only the text.",Neutral,,gemini-pro-latest
class_2,The Curse of Ancestry,AI_Generic,"The curse of ancestry is not a shouted hex or a spectral haunting, but a silent, creeping inheritance. It lives in the architecture of the bones, the specific curve of a smile that falters too quickly, the same shade of melancholy that pools in the eyes. One can trace its insidious path back through faded daguerreotypes, seeing the same weary slope of the shoulders on a great-grandfather, hearing the echo of a forebear's short temper in one's own sharp reply. It is a phantom thread woven into the very fabric of being, an inescapable melody played on the marrow, dictating predispositions and steering choices towards familiar, often tragic, conclusions. To bear it is to feel the weight of unremembered sins and to fight a battle against a self that is not entirely your own, a shadow cast by generations long turned to dust.","Write a paragraph about 'The Curse of Ancestry'.
Instructions: Tone: Descriptive. Keep it between 100-200 words.
Output only the text.",Descriptive,,gemini-pro-latest
