text,true_label,predicted_label,ai_probability,original_label,is_fp,is_fn
"When John awoke it was day. The low winter sun was already in the heavens, but his watch had stopped, and it was impossible to tell the hour exactly. Ten, he guessed it, and made haste to dress, dismal reflections crowding on his mind. But it was less from terror than from regret that he now suffered; and with his regret there were mingled cutting pangs of penitence. There had fallen upon him a blow, cruel, indeed, but yet only the punishment of old misdoing; and he had rebelled and plunged into fresh sin. The rod had been used to chasten, and he had bit the chastening fingers. His father was right; John had justified him; John was no guest for decent people’s houses, and no fit associate for decent people’s children. And had a broader hint been needed, there was the case of his old friend. John was no drunkard, though he could at times exceed; and the picture of Houston drinking neat spirits at his hall-table struck him with something like disgust. He hung back from meeting his old friend. He could have wished he had not come to him; and yet, even now, where else was he to turn?",0,0,5.0753835e-05,Human,False,False
"The police had brought a cab with them, and in this I escorted Miss Morstan back to her home. After the angelic fashion of women, she had borne trouble with a calm face as long as there was some one weaker than herself to support, and I had found her bright and placid by the side of the frightened housekeeper. In the cab, however, she first turned faint, and then burst into a passion of weeping,—so sorely had she been tried by the adventures of the night. She has told me since that she thought me cold and distant upon that journey. She little guessed the struggle within my breast, or the effort of self-restraint which held me back. My sympathies and my love went out to her, even as my hand had in the garden. I felt that years of the conventionalities of life could not teach me to know her sweet, brave nature as had this one day of strange experiences. Yet there were two thoughts which sealed the words of affection upon my lips. She was weak and helpless, shaken in mind and nerve. It was to take her at a disadvantage to obtrude love upon her at such a time. Worse still, she was rich. If Holmes’s researches were successful, she would be an heiress. Was it fair, was it honourable, that a half-pay surgeon should take such advantage of an intimacy which chance had brought about? Might she not look upon me as a mere vulgar fortune-seeker? I could not bear to risk that such a thought should cross her mind. This Agra treasure intervened like an impassable barrier between us.",0,0,0.00017459177,Human,False,False
"“This is a very unexpected turn of affairs,” said I; “and what then?” “Well, I found my plans very seriously menaced. It looked as if the pair might take an immediate departure, and so necessitate very prompt and energetic measures on my part. At the church door, however, they separated, he driving back to the Temple, and she to her own house. ‘I shall drive out in the park at five as usual,’ she said as she left him. I heard no more. They drove away in different directions, and I went off to make my own arrangements.” “Some cold beef and a glass of beer,” he answered, ringing the bell. “I have been too busy to think of food, and I am likely to be busier still this evening. By the way, Doctor, I shall want your co-operation.”",0,0,6.821373e-06,Human,False,False
"“Olalla,” I said, “nothing matters; I ask nothing; I am content; I love you.” She knelt down awhile and prayed, and I devoutly respected her devotions. The moon had begun to shine in upon one side of each of the three windows, and make a misty clearness in the room, by which I saw her indistinctly. When she rearose she made the sign of the cross. “It is for me to speak,” she said, “and for you to listen. I know; you can but guess. I prayed, how I prayed for you to leave this place. I begged it of you, and I know you would have granted me even this; or if not, O let me think so!”",0,0,9.103608e-06,Human,False,False
"As I sit here by the fire, my thoughts often drift to the strange cases I have chronicled, and it strikes me what a powerful and inescapable thing is the chain of ancestry. I have seen it in the hawk-like profile of a country squire, the same that glared from a Holbein portrait upon his wall, and I have seen it in the brooding temper of a young man whose grandfather had met a dark end. It is less a matter of phantoms and spectres, I find, and more one of a certain grim inheritance—a taint in the blood, a weakness of the moral fibre that lies dormant for a time, only to emerge when circumstances conspire. A man may build a new fortune or a new life, but he cannot build himself a new grandfather, and the shadow of that progenitor, for good or ill, will fall long upon the path he is destined to walk.",1,1,0.99985373,Arthur Conan Doyle,False,False
"“On your side,” said Mr. Utterson, “will you do me a favour?” “With pleasure,” replied the other. “What shall it be?” “Will you let me see your face?” asked the lawyer. Mr. Hyde appeared to hesitate, and then, as if upon some sudden reflection, fronted about with an air of defiance; and the pair stared at each other pretty fixedly for a few seconds. “Now I shall know you again,” said Mr. Utterson. “It may be useful.” “Yes,” returned Mr. Hyde, “it is as well we have, met; and _à propos_, you should have my address.” And he gave a number of a street in Soho.",0,0,6.278288e-06,Human,False,False
"The pony was tired, and the hills very long and steep, and the air sultrier than ever, for now the breeze began to fail entirely. It seemed as if this miserable drive would never be done, as if poor Dick would never be able to go away and be comfortably wretched by himself; for all his desire was to escape from her presence and the reproach of her averted looks. He had lost his love, he thought—he had lost his love for good. They were already not far from the cottage, when his heart again faltered and he appealed to her once more, speaking low and eagerly in broken phrases.",0,0,0.00010445012,Human,False,False
"The duality of human nature is a fundamental concept that explores the inherent capacity for opposing forces to coexist within a single individual. This paradox manifests as the simultaneous potential for profound compassion and startling cruelty, for selfless altruism and deep-seated self-interest, and for rational thought and primal instinct. It is not a simple dichotomy of good versus evil, but a complex interplay of conflicting impulses that shape human behavior. Throughout history, this tension is evident in the actions of societies, which are capable of creating magnificent works of art and science while also engaging in devastating warfare and oppression. This internal conflict suggests that human beings are not inherently one way or the other, but are defined by a continuous struggle between their constructive and destructive tendencies, with circumstances and choice often dictating which aspect prevails.",1,1,0.9999267,AI_Generic,False,False
"There was no reply for a moment, and then the door was opened. ‘Get the portmanteau down,’ said John to the driver. ‘Do nothing of the kind,’ said Alan; and then to John, ‘Come in here a moment. I want to speak to you.’ John entered the garden, and the door was closed behind him. A candle stood on the gravel walk, winking a little in the draughts; it threw inconstant sparkles on the clumped holly, struck the light and darkness to and fro like a veil on Alan’s features, and sent his shadow hovering behind him. All beyond was inscrutable; and John’s dizzy brain rocked with the shadow. Yet even so, it struck him that Alan was pale, and his voice, when he spoke, unnatural.",0,0,0.00011267483,Human,False,False
"“The King of Scandinavia.” “What! Had he lost his wife?” “You can understand,” said Holmes suavely, “that I extend to the affairs of my other clients the same secrecy which I promise to you in yours.” “Of course! Very right! very right! I’m sure I beg pardon. As to my own case, I am ready to give you any information which may assist you in forming an opinion.” “Thank you. I have already learned all that is in the public prints, nothing more. I presume that I may take it as correct—this article, for example, as to the disappearance of the bride.”",0,0,1.1503886e-05,Human,False,False
"They call it the Science of Deduction, a lofty title for what is, in truth, the grubby art of cataloguing human squalor. It is not found in the grand sweep of history, but in the greasy sheen on a petitioner's coat collar, the specific odour of cheap gin and despair that clings to his damp wool. The great practitioner hears not the melody of life, but the discordant scrape of a worn boot-heel on the pavement, a sound that speaks of fruitless miles walked in search of employment. He sees the minute fraying of a shirt-cuff and deduces not a man, but a ledger of his failures. The air itself, thick with the metallic tang of coal-smoke and the eternal reek of the Thames, is merely a complex vapour of clues. It is a science that strips away all poetry, leaving only the stark, malodorous facts of a thousand dreary, identical little lives, each one a predictable equation of want and folly.",1,1,0.99996996,Arthur Conan Doyle,False,False
"“The river washes along the front of the old fort, and so protects it, but on the sides and behind there are many doors, and these had to be guarded, of course, in the old quarter as well as in that which was actually held by our troops. We were short-handed, with hardly men enough to man the angles of the building and to serve the guns. It was impossible for us, therefore, to station a strong guard at every one of the innumerable gates. What we did was to organise a central guard-house in the middle of the fort, and to leave each gate under the charge of one white man and two or three natives. I was selected to take charge during certain hours of the night of a small isolated door upon the southwest side of the building. Two Sikh troopers were placed under my command, and I was instructed if anything went wrong to fire my musket, when I might rely upon help coming at once from the central guard. As the guard was a good two hundred paces away, however, and as the space between was cut up into a labyrinth of passages and corridors, I had great doubts as to whether they could arrive in time to be of any use in case of an actual attack.",0,0,1.8983896e-05,Human,False,False
"There was a name spoken upon the high seas which brought not a fever of battle, but a deep and settled chill to the hearts of honest mariners. The *Terror* was no common pirate, leaving tales of fire and plunder in her wake; rather, her passage was marked by a profound and utter silence. Her reputation spread across the charts like a creeping sea-fog that blots out the stars, a grey and formless despair that promised not a fight, but an ending. Men who had faced the cannon’s mouth without a tremor would see her black sails upon the horizon and feel only a great and weary sorrow, the melancholy of a man looking upon his own open grave. For her coming was an unavoidable truth, a final season to which all sailors must at last succumb, and in her shadow, all hope was but a flickering candle flame, already pinched out by the coming dark.",1,1,0.99914515,Robert Louis Stevenson,False,False
"‘Esther,’ he said, ‘I tell you that I love you; if you love me, you know what that means, and that all I wish is to see you happy. Do you think I cannot enjoy your pleasures? Esther, I do. If I am uneasy, if I am alarmed, if—. Oh, believe me, try and believe in me,’ he cried, giving up argument with perhaps a happy inspiration. But the girl’s suspicions were aroused; and though she pressed the matter no farther (indeed, her father was already seen returning), it by no means left her thoughts. At one moment she simply resented the selfishness of a man who had obtruded his dark looks and passionate language on her joy; for there is nothing that a woman can less easily forgive than the language of a passion which, even if only for the moment, she does not share. At another, she suspected him of jealousy against her father; and for that, although she could see excuses for it, she yet despised him. And at least, in one way or the other, here was the dangerous beginning of a separation between two hearts. Esther found herself at variance with her sweetest friend; she could no longer look into his heart and find it written with the same language as her own; she could no longer think of him as the sun which radiated happiness upon her life, for she had turned to him once, and he had breathed upon her black and chilly, radiated blackness and frost. To put the whole matter in a word, she was beginning, although ever so slightly, to fall out of love.",0,0,6.5671346e-05,Human,False,False
"Many and many were the talks they had together; and health and moderation proved the subject of the Doctor’s divagations. To these he lovingly returned. “I lead you,” he would say, “by the green pastures. My system, my beliefs, my medicines, are resumed in one phrase—to avoid excess. Blessed nature, healthy, temperate nature, abhors and exterminates excess. Human law, in this matter, imitates at a great distance her provisions; and we must strive to supplement the efforts of the law. Yes, boy, we must be a law to ourselves and for ourselves and for our neighbours—lex armata—armed, emphatic, tyrannous law. If you see a crapulous human ruin snuffing, dash from him his box! The judge, though in a way an admission of disease, is less offensive to me than either the doctor or the priest. Above all the doctor—the doctor and the purulent trash and garbage of his pharmacopoeia! Pure air—from the neighbourhood of a pinetum for the sake of the turpentine—unadulterated wine, and the reflections of an unsophisticated spirit in the presence of the works of nature—these, my boy, are the best medical appliances and the best religious comforts. Devote yourself to these. Hark! there are the bells of Bourron (the wind is in the north, it will be fair). How clear and airy is the sound! The nerves are harmonised and quieted; the mind attuned to silence; and observe how easily and regularly beats the heart! Your unenlightened doctor would see nothing in these sensations; and yet you yourself perceive they are a part of health.—Did you remember your cinchona this morning? Good. Cinchona also is a work of nature; it is, after all, only the bark of a tree which we might gather for ourselves if we lived in the locality.—What a world is this! Though a professed atheist, I delight to bear my testimony to the world. Look at the gratuitous remedies and pleasures that surround our path! The river runs by the garden end, our bath, our fishpond, our natural system of drainage. There is a well in the court which sends up sparkling water from the earth’s very heart, clean, cool, and, with a little wine, most wholesome. The district is notorious for its salubrity; rheumatism is the only prevalent complaint, and I myself have never had a touch of it. I tell you—and my opinion is based upon the coldest, clearest processes of reason—if I, if you, desired to leave this home of pleasures, it would be the duty, it would be the privilege, of our best friend to prevent us with a pistol bullet.”",0,0,4.3462205e-05,Human,False,False
"Now this correspondent was a friend of Mr. Nicholson’s; he was well acquainted with the tale of John’s calamitous disappearance from Edinburgh; and putting one thing with another, hasted with the first word of this scandal, not to the police, but to his friend. The old gentleman had long regarded his son as one dead; John’s place had been taken, the memory of his faults had already fallen to be one of those old aches, which awaken again indeed upon occasion, but which we can always vanquish by an effort of the will; and to have the long lost resuscitated in a fresh disgrace was doubly bitter.",0,0,5.8082467e-05,Human,False,False
"“What do you say, dear?” said my wife, looking across at me. “Will you go?” “I really don’t know what to say. I have a fairly long list at present.” “Oh, Anstruther would do your work for you. You have been looking a little pale lately. I think that the change would do you good, and you are always so interested in Mr. Sherlock Holmes’ cases.” “I should be ungrateful if I were not, seeing what I gained through one of them,” I answered. “But if I am to go, I must pack at once, for I have only half an hour.”",0,0,7.874861e-06,Human,False,False
"The concept of 'The Terror of the Sea' represents the embodiment of humanity's primal fear of the deep, a figurehead for the dangers lurking beneath the waves. This archetype is often rooted in the real-world capabilities of apex predators. For instance, the great white shark, with its powerful jaws and stealthy approach, and the colossal giant squid, a creature of immense size and strength rarely witnessed by humans, provide a biological basis for such fears. These natural marvels have fueled maritime folklore for centuries, inspiring legends of colossal sea serpents, the ship-crushing Kraken, and the biblical Leviathan. Ultimately, the terror is not just about a single creature, but the vast, unexplored nature of the ocean itself—the anxiety of the unseen and the acknowledgment of our vulnerability in an environment not our own, where powerful life forms operate on their own terms.",1,1,0.9999602,AI_Generic,False,False
"As he spoke, there came a swift pattering of naked feet upon the stairs, a clatter of high voices, and in rushed a dozen dirty and ragged little street-Arabs. There was some show of discipline among them, despite their tumultuous entry, for they instantly drew up in line and stood facing us with expectant faces. One of their number, taller and older than the others, stood forward with an air of lounging superiority which was very funny in such a disreputable little scarecrow. “Got your message, sir,” said he, “and brought ’em on sharp. Three bob and a tanner for tickets.”",0,0,2.0011426e-05,Human,False,False
"Dick was left once more alone to darkness and to that dulled and dogged state of mind when a man thinks that Misery must now have done her worst, and is almost glad to think so. He turned and walked slowly towards the stile; she had told him no hour, and he was determined, whenever she came, that she should find him waiting. As he got there the day began to dawn, and he leaned over a hurdle and beheld the shadows flee away. Up went the sun at last out of a bank of clouds that were already disbanding in the east; a herald wind had already sprung up to sweep the leafy earth and scatter the congregated dewdrops. ‘Alas!’ thought Dick Naseby, ‘how can any other day come so distastefully to me?’ He still wanted his experience of the morrow.",0,0,2.6987724e-05,Human,False,False
"The gentleman presented a flawless tableau, seated amidst the gleam of polished mahogany and the soft glow of the gasolier. His voice, a well-oiled baritone, spun anecdotes as the hearth crackled a respectable accompaniment. Yet, to the discerning observer, the entire performance reeked of falsehood. It was not merely in the eyes, which held a glint of something cold and reptilian behind the practised warmth, but in the very air of the chamber. Beneath the civilised scents of beeswax and old leather, there hung an almost imperceptible miasma—a faint, cloying sweetness of ether mixed with the stale, cheap tobacco that no Turkish cigarette could entirely mask. The minute tremor in the hand that held the porcelain cup, the faint yellow stain upon a manicured finger—these were the true tells. The man was a whited sepulchre, immaculate on the surface, yet full of decay within.",1,1,0.9997912,Arthur Conan Doyle,False,False
"I glanced at Holmes on hearing the description of the murderer, which tallied so exactly with his own. There was, however, no trace of exultation or satisfaction upon his face. “Did you find nothing in the room which could furnish a clue to the murderer?” he asked. “Nothing. Stangerson had Drebber’s purse in his pocket, but it seems that this was usual, as he did all the paying. There was eighty odd pounds in it, but nothing had been taken. Whatever the motives of these extraordinary crimes, robbery is certainly not one of them. There were no papers or memoranda in the murdered man’s pocket, except a single telegram, dated from Cleveland about a month ago, and containing the words, ‘J. H. is in Europe.’ There was no name appended to this message.”",0,0,3.367782e-05,Human,False,False
"This was too much for Jean-Marie. That a place should so transform the most excellent of men transcended his belief. Paris, he protested, was even an agreeable place of residence. “Nor when I lived in that city did I feel much difference,” he pleaded. “What!” cried the Doctor. “Did you not steal when you were there?” But the boy could never be brought to see that he had done anything wrong when he stole. Nor, indeed, did the Doctor think he had; but that gentleman was never very scrupulous when in want of a retort. “And now,” he concluded, “do you begin to understand? My only friends were those who ruined me. Gretz has been my academy, my sanatorium, my heaven of innocent pleasures. If millions are offered me, I wave them back: _Retro_, _Sathanas_!—Evil one, begone! Fix your mind on my example; despise riches, avoid the debasing influence of cities. Hygiene—hygiene and mediocrity of fortune—these be your watchwords during life!”",0,0,1.47254095e-05,Human,False,False
"I had expected to see Sherlock Holmes impatient under this rambling and inconsequential narrative, but, on the contrary, he had listened with the greatest concentration of attention. “Your own little income,” he asked, “does it come out of the business?” “Oh, no, sir. It is quite separate and was left me by my uncle Ned in Auckland. It is in New Zealand stock, paying 4½ per cent. Two thousand five hundred pounds was the amount, but I can only touch the interest.” “You interest me extremely,” said Holmes. “And since you draw so large a sum as a hundred a year, with what you earn into the bargain, you no doubt travel a little and indulge yourself in every way. I believe that a single lady can get on very nicely upon an income of about £ 60.”",0,0,1.4954703e-05,Human,False,False
"It was by this time growing somewhat late. The gig, according to order, was brought round to the door with both lamps brightly shining, and the young men had to pay their bill and take the road. They announced that they were bound for Peebles, and drove in that direction till they were clear of the last houses of the town; then, extinguishing the lamps, returned upon their course, and followed a by-road toward Glencorse. There was no sound but that of their own passage, and the incessant, strident pouring of the rain. It was pitch dark; here and there a white gate or a white stone in the wall guided them for a short space across the night; but for the most part it was at a foot pace, and almost groping, that they picked their way through that resonant blackness to their solemn and isolated destination. In the sunken woods that traverse the neighbourhood of the burying-ground the last glimmer failed them, and it became necessary to kindle a match and re-illumine one of the lanterns of the gig. Thus, under the dripping trees, and environed by huge and moving shadows, they reached the scene of their unhallowed labours.",0,0,6.606411e-05,Human,False,False
"“At least,” said I as we heard her quick, firm steps descending the stairs, “she seems to be a young lady who is very well able to take care of herself.” “And she would need to be,” said Holmes gravely. “I am much mistaken if we do not hear from her before many days are past.” It was not very long before my friend’s prediction was fulfilled. A fortnight went by, during which I frequently found my thoughts turning in her direction and wondering what strange side-alley of human experience this lonely woman had strayed into. The unusual salary, the curious conditions, the light duties, all pointed to something abnormal, though whether a fad or a plot, or whether the man were a philanthropist or a villain, it was quite beyond my powers to determine. As to Holmes, I observed that he sat frequently for half an hour on end, with knitted brows and an abstracted air, but he swept the matter away with a wave of his hand when I mentioned it. “Data! data! data!” he cried impatiently. “I can’t make bricks without clay.” And yet he would always wind up by muttering that no sister of his should ever have accepted such a situation.",0,0,1.7117347e-05,Human,False,False
"“I can only think of the obvious conclusion that the man has practised in town before going to the country.” “I think that we might venture a little farther than this. Look at it in this light. On what occasion would it be most probable that such a presentation would be made? When would his friends unite to give him a pledge of their good will? Obviously at the moment when Dr. Mortimer withdrew from the service of the hospital in order to start a practice for himself. We know there has been a presentation. We believe there has been a change from a town hospital to a country practice. Is it, then, stretching our inference too far to say that the presentation was on the occasion of the change?”",0,0,2.8889088e-05,Human,False,False
"“Nonsense!” said the Doctor. “Aline does not know what she is about. Aline is beside herself with terror; and at any rate, she is a peasant. Now I am really concerned at this exposure for a person of your housekeeping habits; my solicitude and your fantastic modesty both point to the same remedy—the pantaloons.” He held them ready. “It is impossible. You do not understand,” she said with dignity. By this time rescue was at hand. It had been found impracticable to enter by the street, for the gate was blocked with masonry, and the nodding ruin still threatened further avalanches. But between the Doctor’s garden and the one on the right hand there was that very picturesque contrivance—a common well; the door on the Desprez’ side had chanced to be unbolted, and now, through the arched aperture a man’s bearded face and an arm supporting a lantern were introduced into the world of windy darkness, where Anastasie concealed her woes. The light struck here and there among the tossing apple boughs, it glinted on the grass; but the lantern and the glowing face became the centre of the world. Anastasie crouched back from the intrusion.",0,0,2.303404e-05,Human,False,False
"The appellation alone, ‘The Terror of the Sea,’ was sufficient to blanch the cheeks of the hardiest mariner from Bristol to the Spanish Main. Tales of his rapacity, though doubtless embellished in the telling, painted a portrait of a man for whom mercy was a foreign concept and compassion an undiscovered country. To spy his black flag upon the horizon was not merely a prelude to a fight; it was, for all intents and purposes, a sentence of doom, delivered not by a judge but by the indifferent expanse of the ocean itself. His own countenance, it was said, bore the map of his cruelties—a savage geography of scars and a gaze as cold and unfathomable as the abyssal depths he commanded. Thus, he was less a man of flesh and blood than a manifest spirit of the waves, a prodigious phantom whose legend held a more potent sway over the minds of sailors than any king or admiralty.",1,1,0.99959475,Robert Louis Stevenson,False,False
"But there was no great difficulty in the first stage of my adventure. Upper Swandam Lane is a vile alley lurking behind the high wharves which line the north side of the river to the east of London Bridge. Between a slop-shop and a gin-shop, approached by a steep flight of steps leading down to a black gap like the mouth of a cave, I found the den of which I was in search. Ordering my cab to wait, I passed down the steps, worn hollow in the centre by the ceaseless tread of drunken feet; and by the light of a flickering oil-lamp above the door I found the latch and made my way into a long, low room, thick and heavy with the brown opium smoke, and terraced with wooden berths, like the forecastle of an emigrant ship.",0,0,0.004352954,Human,False,False
"“The old pattern is good enough,” remarked Lestrade, “if we can only find the man to put them on.” “Very good, very good,” said Holmes, smiling. “The cabman may as well help me with my boxes. Just ask him to step up, Wiggins.” I was surprised to find my companion speaking as though he were about to set out on a journey, since he had not said anything to me about it. There was a small portmanteau in the room, and this he pulled out and began to strap. He was busily engaged at it when the cabman entered the room.",0,0,7.4918216e-06,Human,False,False
"I lingered but a moment at the mirror: the second and conclusive experiment had yet to be attempted; it yet remained to be seen if I had lost my identity beyond redemption and must flee before daylight from a house that was no longer mine; and hurrying back to my cabinet, I once more prepared and drank the cup, once more suffered the pangs of dissolution, and came to myself once more with the character, the stature, and the face of Henry Jekyll. That night I had come to the fatal cross-roads. Had I approached my discovery in a more noble spirit, had I risked the experiment while under the empire of generous or pious aspirations, all must have been otherwise, and from these agonies of death and birth, I had come forth an angel instead of a fiend. The drug had no discriminating action; it was neither diabolical nor divine; it but shook the doors of the prison-house of my disposition; and like the captives of Philippi, that which stood within ran forth. At that time my virtue slumbered; my evil, kept awake by ambition, was alert and swift to seize the occasion; and the thing that was projected was Edward Hyde. Hence, although I had now two characters as well as two appearances, one was wholly evil, and the other was still the old Henry Jekyll, that incongruous compound of whose reformation and improvement I had already learned to despair. The movement was thus wholly toward the worse.",0,0,0.00012774565,Human,False,False
"“But how came he to have so singular a companion?” “Ah, that is more than I can tell. Since, however, we had already determined that Small had come from the Andamans, it is not so very wonderful that this islander should be with him. No doubt we shall know all about it in time. Look here, Watson; you look regularly done. Lie down there on the sofa, and see if I can put you to sleep.” He took up his violin from the corner, and as I stretched myself out he began to play some low, dreamy, melodious air,—his own, no doubt, for he had a remarkable gift for improvisation. I have a vague remembrance of his gaunt limbs, his earnest face, and the rise and fall of his bow. Then I seemed to be floated peacefully away upon a soft sea of sound, until I found myself in dreamland, with the sweet face of Mary Morstan looking down upon me.",0,0,3.6183486e-05,Human,False,False
"“So much for the servants. My family itself is so small that it will not take me long to describe it. I am a widower and have an only son, Arthur. He has been a disappointment to me, Mr. Holmes—a grievous disappointment. I have no doubt that I am myself to blame. People tell me that I have spoiled him. Very likely I have. When my dear wife died I felt that he was all I had to love. I could not bear to see the smile fade even for a moment from his face. I have never denied him a wish. Perhaps it would have been better for both of us had I been sterner, but I meant it for the best.",0,0,0.00027763733,Human,False,False
"‘Have you come to apologise?’ asked the Squire, sternly. ‘No, sir; to mention a circumstance. On the morning in question, your son, Mr. Richard Naseby—’ ‘I do not permit his name to be mentioned.’ ‘You will, however, permit me,’ replied the Editor. ‘You are cruel,’ said the Squire. He was right, he was a broken man. Then the Editor described Dick’s warning visit; and how he had seen in the lad’s eye that there was a thrashing in the wind, and had escaped through pity only—so the Editor put it—‘through pity only sir. And oh, sir,’ he went on, ‘if you had seen him speaking up for you, I am sure you would have been proud of your son. I know I admired the lad myself, and indeed that’s what brings me here.’",0,0,6.3394887e-06,Human,False,False
"“‘Where are they all, Maggie?’ I cried. “‘Gone to the dealer’s, Jem.’ “‘Breckinridge, of Covent Garden.’ “‘But was there another with a barred tail?’ I asked, ‘the same as the one I chose?’ “‘Yes, Jem; there were two barred-tailed ones, and I could never tell them apart.’ “Well, then, of course I saw it all, and I ran off as hard as my feet would carry me to this man Breckinridge; but he had sold the lot at once, and not one word would he tell me as to where they had gone. You heard him yourselves to-night. Well, he has always answered me like that. My sister thinks that I am going mad. Sometimes I think that I am myself. And now—and now I am myself a branded thief, without ever having touched the wealth for which I sold my character. God help me! God help me!” He burst into convulsive sobbing, with his face buried in his hands.",0,0,6.030688e-06,Human,False,False
"I have seen it, I tell you, in the most respectable of countenances! The soul of a man is no more than a walled garden, manicured for polite society, with its neat borders and placid blossoms. But look closer—look with a desperate eye!—and you will perceive the true war. For from some unholy soil deep beneath, a grasping, midnight weed writhes upwards, forever seeking to choke the light. The gentleman toils, he labours with trembling hands to root it out, to present a pleasing aspect to the world, and yet—in a flash of temper, in a glance of pure malice—I see the shadow of its tendrils creep over the wall! It is not some invading pest, you understand, but the very earth from which the flowers must spring; a damnable, inseparable fiend.",1,1,0.9933072,Robert Louis Stevenson,False,False
"The violation of the dead is a profound transgression that encompasses a range of acts disrespecting human remains and the memory of the deceased. These acts can be physical, such as grave robbing for valuables, the desecration of a burial site, or the unauthorized use of a corpse for scientific or macabre purposes. It can also be non-physical, like post-mortem defamation, which damages a person's reputation after they can no longer defend it. Motivations behind such violations are diverse, ranging from financial gain and morbid curiosity to political protest or malicious intent. Nearly every culture and legal system holds strong taboos and prohibitions against these actions, viewing them as a deep offense against human dignity, social order, and religious sanctities. Consequently, laws are established to protect the integrity of the deceased, reinforcing the societal principle that respect for a person extends beyond their lifetime.",1,1,0.9996358,AI_Generic,False,False
"The duality of human nature is a concept that explores the inherent capacity for contradictory traits and impulses within individuals. It posits that humanity is not a monolith of either virtue or vice, but rather a complex interplay of opposing forces, such as altruism and selfishness, reason and instinct, or compassion and cruelty. This internal conflict is often portrayed as a fundamental tension, where the same person can demonstrate profound kindness in one context and startling aggression in another. Explored extensively in philosophy, psychology, and literature, this theme suggests that our ""better"" and ""worse"" selves are not separate entities but are inextricably linked, coexisting within the human psyche. Ultimately, this duality is not necessarily a flaw but a defining characteristic of the human condition, shaping personal behavior, societal structures, and our collective history.",1,1,0.99990416,AI_Generic,False,False
"There was nothing there! Oh yes; this time he was to blame. He should have remembered, and when he deserted his blood-stained pantaloons, he should not have deserted along with them his purse. Make the most of his error, and then compare it with the punishment! Conceive his new position, for I lack words to picture it; conceive him condemned to return to that house, from the very thought of which his soul revolted, and once more to expose himself to capture on the very scene of the misdeed: conceive him linked to the mouldy cab and the familiar cabman. John cursed the cabman silently, and then it occurred to him that he must stop the incarceration of his portmanteau; that, at least, he must keep close at hand, and he turned to recall the porter. But his reflections, brief as they had appeared, must have occupied him longer than he supposed, and there was the man already returning with the receipt.",0,0,2.3278231e-05,Human,False,False
"He was thus lying, and looking, and dreaming, hanging, as it were, between two epochs of his life, when Alexander came to the door, and made his presence known in a loud whisper. John let him in, and jumped back into the warm bed. ‘Well, John,’ said Alexander, ‘the cablegram is sent in your name, and twenty words of answer paid. I have been to the cab office and paid your cab, even saw the old gentleman himself, and properly apologised. He was mighty placable, and indicated his belief you had been drinking. Then I knocked up old Macewen out of bed, and explained affairs to him as he sat and shivered in a dressing-gown. And before that I had been to the High Street, where they have heard nothing of your dead body, so that I incline to the idea that you dreamed it.’",0,0,5.8662986e-06,Human,False,False
"“But the Solar System!” I protested. “What the deuce is it to me?” he interrupted impatiently; “you say that we go round the sun. If we went round the moon it would not make a pennyworth of difference to me or to my work.” I was on the point of asking him what that work might be, but something in his manner showed me that the question would be an unwelcome one. I pondered over our short conversation, however, and endeavoured to draw my deductions from it. He said that he would acquire no knowledge which did not bear upon his object. Therefore all the knowledge which he possessed was such as would be useful to him. I enumerated in my own mind all the various points upon which he had shown me that he was exceptionally well-informed. I even took a pencil and jotted them down. I could not help smiling at the document when I had completed it. It ran in this way—",0,0,1.0495036e-05,Human,False,False
"“The next I heard of Frank was that he was in Montana, and then he went prospecting in Arizona, and then I heard of him from New Mexico. After that came a long newspaper story about how a miners’ camp had been attacked by Apache Indians, and there was my Frank’s name among the killed. I fainted dead away, and I was very sick for months after. Pa thought I had a decline and took me to half the doctors in ’Frisco. Not a word of news came for a year and more, so that I never doubted that Frank was really dead. Then Lord St. Simon came to ’Frisco, and we came to London, and a marriage was arranged, and Pa was very pleased, but I felt all the time that no man on this earth would ever take the place in my heart that had been given to my poor Frank.",0,0,8.1398475e-06,Human,False,False
"“Well, that is clear enough, certainly. But how about the foresight and the moral retrogression?” Sherlock Holmes laughed. “Here is the foresight,” said he putting his finger upon the little disc and loop of the hat-securer. “They are never sold upon hats. If this man ordered one, it is a sign of a certain amount of foresight, since he went out of his way to take this precaution against the wind. But since we see that he has broken the elastic and has not troubled to replace it, it is obvious that he has less foresight now than formerly, which is a distinct proof of a weakening nature. On the other hand, he has endeavoured to conceal some of these stains upon the felt by daubing them with ink, which is a sign that he has not entirely lost his self-respect.”",0,0,0.00011778659,Human,False,False
